% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.656209590e+01 +4.656209590e+01 -3.243790410e+01 -3.243790410e+01 +3.4019e+00 -1.0562e+00
2 +3.785024518e+01 +3.785024518e+01 -4.114975482e+01 -4.114975482e+01 +2.8310e+00 +2.9844e+00
4 +4.244048176e+00 +4.244048176e+00 -7.475595182e+01 -7.475595182e+01 -1.6478e+00 +2.6823e+00
5 +1.080651095e+00 +1.080651095e+00 -7.791934891e+01 -7.791934891e+01 -2.2223e+00 +5.3970e-01
10 +2.975731386e-01 +2.975731386e-01 -7.870242686e+01 -7.870242686e+01 -3.5840e+00 +1.0697e+00
27 +2.134765834e-01 +2.134765834e-01 -7.878652342e+01 -7.878652342e+01 -3.0779e+00 +1.6323e+00
61 +4.843559765e-02 +4.843559765e-02 -7.895156440e+01 -7.895156440e+01 -2.9349e+00 +9.8243e-01
202 +2.732992459e-02 +2.732992459e-02 -7.897267008e+01 -7.897267008e+01 -3.0518e+00 +1.3365e+00
212 +1.915520379e-02 +1.915520379e-02 -7.898084480e+01 -7.898084480e+01 -3.1834e+00 +1.2001e+00
218 +1.184529029e-02 +1.184529029e-02 -7.898815471e+01 -7.898815471e+01 -3.1510e+00 +1.2063e+00
264 +6.526705670e-03 +6.526705670e-03 -7.899347329e+01 -7.899347329e+01 -3.0341e+00 +1.0916e+00
282 +6.483938882e-04 +6.483938882e-04 -7.899935161e+01 -7.899935161e+01 -3.0232e+00 +1.1656e+00
420 +1.322567507e-04 +1.322567507e-04 -7.899986774e+01 -7.899986774e+01 -3.0577e+00 +1.1775e+00
441 +9.335426699e-05 +9.335426699e-05 -7.899990665e+01 -7.899990665e+01 -3.0424e+00 +1.1634e+00
458 +3.545876700e-05 +3.545876700e-05 -7.899996454e+01 -7.899996454e+01 -3.0421e+00 +1.1705e+00
474 +1.922533443e-05 +1.922533443e-05 -7.899998077e+01 -7.899998077e+01 -3.0460e+00 +1.1673e+00
573 +9.419106391e-06 +9.419106391e-06 -7.899999058e+01 -7.899999058e+01 -3.0454e+00 +1.1696e+00
575 +3.697555400e-06 +3.697555400e-06 -7.899999630e+01 -7.899999630e+01 -3.0484e+00 +1.1731e+00
616 +1.689004733e-06 +1.689004733e-06 -7.899999831e+01 -7.899999831e+01 -3.0472e+00 +1.1702e+00
668 +1.555247508e-06 +1.555247508e-06 -7.899999844e+01 -7.899999844e+01 -3.0476e+00 +1.1700e+00
688 +1.921593196e-08 +1.921593196e-08 -7.899999998e+01 -7.899999998e+01 -3.0479e+00 +1.1713e+00
833 +8.784596162e-09 +8.784596162e-09 -7.899999999e+01 -7.899999999e+01 -3.0479e+00 +1.1712e+00
% function evaluation | noise-free fitness - Fopt (-4.133000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.846496023e+00 +8.846496023e+00 -3.248350398e+01 -3.248350398e+01 +3.4019e+00 -1.0562e+00
7 +5.766036756e+00 +5.766036756e+00 -3.556396324e+01 -3.556396324e+01 -1.3522e+00 +1.3401e-01
17 +8.018012797e-01 +8.018012797e-01 -4.052819872e+01 -4.052819872e+01 +1.1264e+00 -2.0397e+00
72 +1.429024780e-01 +1.429024780e-01 -4.118709752e+01 -4.118709752e+01 +1.4836e-01 -1.2258e+00
187 +5.675199327e-02 +5.675199327e-02 -4.127324801e+01 -4.127324801e+01 +2.7868e-01 -1.6105e+00
198 +2.655781315e-02 +2.655781315e-02 -4.130344219e+01 -4.130344219e+01 +5.7836e-01 -1.3439e+00
238 +2.350120443e-02 +2.350120443e-02 -4.130649880e+01 -4.130649880e+01 +3.0798e-01 -1.4967e+00
273 +6.965493687e-03 +6.965493687e-03 -4.132303451e+01 -4.132303451e+01 +4.2823e-01 -1.5283e+00
277 +5.753338138e-03 +5.753338138e-03 -4.132424666e+01 -4.132424666e+01 +3.8064e-01 -1.4280e+00
371 +3.230525091e-03 +3.230525091e-03 -4.132676947e+01 -4.132676947e+01 +4.5722e-01 -1.3921e+00
382 +2.763944204e-04 +2.763944204e-04 -4.132972361e+01 -4.132972361e+01 +4.5346e-01 -1.4322e+00
433 +6.338083644e-05 +6.338083644e-05 -4.132993662e+01 -4.132993662e+01 +4.5728e-01 -1.4417e+00
507 +2.760387396e-05 +2.760387396e-05 -4.132997240e+01 -4.132997240e+01 +4.4841e-01 -1.4480e+00
553 +5.785854448e-06 +5.785854448e-06 -4.132999421e+01 -4.132999421e+01 +4.5418e-01 -1.4511e+00
559 +2.317941870e-06 +2.317941870e-06 -4.132999768e+01 -4.132999768e+01 +4.5329e-01 -1.4503e+00
687 +1.230153650e-06 +1.230153650e-06 -4.132999877e+01 -4.132999877e+01 +4.5319e-01 -1.4478e+00
781 +7.255792625e-07 +7.255792625e-07 -4.132999927e+01 -4.132999927e+01 +4.5345e-01 -1.4496e+00
785 +2.544909705e-07 +2.544909705e-07 -4.132999975e+01 -4.132999975e+01 +4.5378e-01 -1.4493e+00
837 +2.312804384e-07 +2.312804384e-07 -4.132999977e+01 -4.132999977e+01 +4.5394e-01 -1.4491e+00
859 +1.649988945e-08 +1.649988945e-08 -4.132999998e+01 -4.132999998e+01 +4.5356e-01 -1.4489e+00
909 +1.511731540e-08 +1.511731540e-08 -4.132999998e+01 -4.132999998e+01 +4.5352e-01 -1.4487e+00
968 +8.478231450e-09 +8.478231450e-09 -4.132999999e+01 -4.132999999e+01 +4.5369e-01 -1.4488e+00
% function evaluation | noise-free fitness - Fopt (2.127500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.520901436e+01 +5.520901436e+01 +2.679590144e+02 +2.679590144e+02 +3.4019e+00 -1.0562e+00
4 +3.352862077e+01 +3.352862077e+01 +2.462786208e+02 +2.462786208e+02 -1.6478e+00 +2.6823e+00
5 +1.297101642e+01 +1.297101642e+01 +2.257210164e+02 +2.257210164e+02 -2.2223e+00 +5.3970e-01
11 +9.837046032e-01 +9.837046032e-01 +2.137337046e+02 +2.137337046e+02 -4.8370e+00 -2.5711e+00
70 +9.909386537e-03 +9.909386537e-03 +2.127599094e+02 +2.127599094e+02 -3.7510e+00 -2.6781e+00
295 +2.135598126e-03 +2.135598126e-03 +2.127521356e+02 +2.127521356e+02 -3.8691e+00 -2.6305e+00
310 +1.566793085e-04 +1.566793085e-04 +2.127501567e+02 +2.127501567e+02 -3.8379e+00 -2.6720e+00
370 +5.324687771e-05 +5.324687771e-05 +2.127500532e+02 +2.127500532e+02 -3.8454e+00 -2.6781e+00
482 +1.142045011e-05 +1.142045011e-05 +2.127500114e+02 +2.127500114e+02 -3.8515e+00 -2.6696e+00
514 +8.203146251e-06 +8.203146251e-06 +2.127500082e+02 +2.127500082e+02 -3.8503e+00 -2.6699e+00
549 +4.965879043e-06 +4.965879043e-06 +2.127500050e+02 +2.127500050e+02 -3.8482e+00 -2.6729e+00
555 +2.621087333e-06 +2.621087333e-06 +2.127500026e+02 +2.127500026e+02 -3.8505e+00 -2.6712e+00
588 +7.953029524e-07 +7.953029524e-07 +2.127500008e+02 +2.127500008e+02 -3.8506e+00 -2.6737e+00
671 +4.055409022e-07 +4.055409022e-07 +2.127500004e+02 +2.127500004e+02 -3.8499e+00 -2.6724e+00
704 +3.071361334e-07 +3.071361334e-07 +2.127500003e+02 +2.127500003e+02 -3.8499e+00 -2.6729e+00
745 +1.417701867e-07 +1.417701867e-07 +2.127500001e+02 +2.127500001e+02 -3.8501e+00 -2.6730e+00
775 +6.401367614e-08 +6.401367614e-08 +2.127500001e+02 +2.127500001e+02 -3.8503e+00 -2.6730e+00
789 +5.122862490e-08 +5.122862490e-08 +2.127500001e+02 +2.127500001e+02 -3.8502e+00 -2.6730e+00
800 +7.433897053e-09 +7.433897053e-09 +2.127500000e+02 +2.127500000e+02 -3.8504e+00 -2.6727e+00
